2017-05-24,,"Built NEW. Successfully tested all MET sensor inputs, RF modem, IM data, and GPS.  Also installed Iridium SIM card. Needs current drain test."
2017-06-05,,"Ran Bench current drain test for 4 days, 13.62mA Average."
2017-09-14,,"Changed firmware to version 1.16, 161014, O2 version for PNE, PI4-17-RB cruise."
2017-11-17,,"PI4-17-RB Cruise delayed. Re-tasked 0046 for PI1-18-TH.  Changed firmware to v2.01, 170530."
