2015-10-22,,"Built up system 0021, all sensors worked, except Baro BP and SWR.  Found two pairs of pins on U17 in Baro circuit with solder bridges.  Once removed, Baro worked and fixed, as well as SWR."
2015-10-22,,"Iridium SIM card installed.  All sensors tested okay.  All functions tested okay, RF modem & Irdium xmit successful.  Needs current drain testing."
2015-11-02,,"Ran Current drain test, 18.5mA Average.  Dumped FLASH RAM data file, which looked okay."
2017-09-20,,"Deployed at RT009,4S-67E.  Rec IO2-17-IS, Korean ship.  Found mooring with Tower torn off, all sensor cables torn off/broken.  Needs repair"
2018-07-18,,I canibalized and scavenged the GPS antenna out of this system because I need one and had NO new ones on the shelf.  GPS antenna was okay.
