2017-03-24,,"Built NEW. Successfully tested all MET sensor inputs, RF modem, IM data, and GPS.  Waiting for SIM card to test Iridium and to perform current drain test."
2017-03-29,,"Ran Bench current drain test for 2 days, 13.85mA Average."
